ID,TITRE_DOSSIER,N_PIECES;,DATE;,OBSERVATIONS,CONTENU;,ANA_DIPLOM,CLI_FOUR;,L'INTERIEUR_DE_LA_COUR_DU_SIEGE,SIEGE_DE_LA_SONABHY,SONABHY,CONTRE_L'INCENDIE,AUX_COMPTES_I,AUX_COMPTES_II,AUX_COMPTES_III,INCENDIE_I,INCENDIE_II,WAGONS-CITERNES_A_BINGO_I,WAGONS-CITERNES_A_BINGO_II,DEPOT_DE_BOBO,"""TITRE_DOSSIER","DATE;""",BINGO,BINGO_II,SIEGE,II,AU_DEPOT,DU_SIEGE,DE_COMPTE,COMPTABILITE,
2248,VENTE N° 0180 à 0330,,"JANVIER, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2249,VENTE N° 0331 à 0480,,"FEVRIER, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2250,VENTE N° 0481 à 0557,,"FEVRIER, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2251,VENTE N° 0557 à 0740,,"MARS, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2252,VENTE N° 0741 à 0920,,"MARS, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2253,VENTE N° 0921 à 1071,,"MARS, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2254,VENTE N° 1072 à 1225,,"AVRIL, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2255,VENTE N° 1226 à 1365,,"AVRIL, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2256,VENTE N° 1366 à 1469,,"AVRIL, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2257,VENTE N° 1470 à 1598,,"MAI, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2258,VENTE N° 1599 à 1755,,"MAI, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2259,VENTE N° 1756 à 1910,,"JUIN, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2260,VENTE N° 1911 à 2078,,"JUIN, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2261,VENTE N° 2079 à 2250,,"JUILLET, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2262,VENTE N° 2251 à 2395,,"JUILLET, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2263,VENTE N° 2396 à 2560,,"JUILLET, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2264,VENTE N° 2561 à 2704,,"AOUT, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2265,VENTE N° 2705 à 2880,,"AOUT, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2266,VENTE N° 2881 à 3060,,"SEPTEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2267,VENTE N° 3061 à 3230,,"SEPTEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2268,VENTE N° 3231 à 3375,,"SEPTEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2269,VENTE N° 3376 à 3438,,"SEPTEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2270,VENTE N° 3439 à 3629,,"OCTOBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2271,VENTE N° 3630 à 3805,,"OCTOBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2272,VENTE N° 3806 à 3891,,"OCTOBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2273,VENTE N° 3892 à 4030,,"NOVEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2274,VENTE N° 4031 à 4152,,"NOVEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2275,VENTE N° 4153 à 4301,,"NOVEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2276,VENTE N° 4302 à 4503,,"DECEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2277,VENTE N° 4504 à 4670,,"DECEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2278,VENTE N° 4671 à 4763,,"DECEMBRE, 2004",,VENTE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2279,ACHAT n° 0001 à 0149,,"JANVIER, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2280,ACHAT n° 0150 à 0228,,"JANVIER, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2281,ACHAT n° 0229 à 0412,,"FEVRIER, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2282,ACHAT n° 0413 à 0564,,"FEVRIER, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2283,ACHAT n° 0565 à 0696,,"FEVRIER, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2284,ACHAT n° 0697 à 0870,,"MARS, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2285,ACHAT n° 0871 à 1058,,"MARS, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2286,ACHAT n° 1059 à 1226,,"AVRIL, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2287,ACHAT n° 1227 à 1395,,"AVRIL, 204",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2288,ACHAT n° 1396 à 1488,,2004,,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2289,ACHAT n° 1489 à 1666,,"MAI, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2290,ACHAT n° 1667 à 1803,,"MAI, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2291,ACHAT n° 1804 à 1918,,"MAI, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2292,ACHAT n° 1919 à 2054,,"JUIN, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2293,ACHAT n° 2055 à 2222,,"JUIN, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2294,ACHAT n° 2223 à 2375,,"JUIN, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2295,ACHAT n° 2376 à 2558,,"JUILLET, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2296,ACHAT n° 2559 à 2746,,"JUILLET, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2297,ACHAT n° 2747 à 2897,,"AOUT, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2298,ACHAT n° 2898 à 3070,,"AOUT, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2299,ACHAT n° 3071 à 3273,,"SEPTEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2300,ACHAT n° 3274 à 3481,,"SEPTEMBRE , 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2301,ACHAT n° 3482 à 3699,,"OCTOBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2302,ACHAT n° 3700 à 3879,,"OCTOBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2303,ACHAT n° 3880 à 4072,,"NOVEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2304,ACHAT n° 4073 à 4227,,"NOVEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2305,ACHAT n° 4228 à 4442,,"DECEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2306,ACHAT n° 4443 à 4608,,"DECEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2307,ACHAT n° 4609 à 4723,,"DECEMBRE, 2004",,ACHAT,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2308,BIB n° 001 à 041,,"JANVIER-FEVRIER, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2309,BIB n° 042 à 088,,"MARS-MAI, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2310,BIB n° 089 à 114,,"JUIN, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2311,BIB n° 115 à 122,,"JUILLET, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2312,BIB n° 123 à 153,,"AOUT-SEPTEMBRE, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2313,BIB n° 154 à 185,,"OCTOBRE, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2314,BIB n° 186 à 201,,"NOVEMBRE, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2315,BIB n° 202 à 216,,"DECEMBRE, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2316,BIB n° 217 à 267,,"DECEMBRE, 2004",,BIB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2317,BICIA n° 001 à 080,,"JANVIER, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2318,BICIA n° 081 à 158,,"FEVRIER, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2319,BICIA n° 159 à 214,,"MARS, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2320,BICIA n° 215 à 286,,"AVRIL, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2321,BICIA n° 287 à 348,,"MAI, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2322,BICIA n° 349 à 412,,"JUIN, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2323,BICIA n° 413 à 477,,"JUILLET, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2324,BICIA n°,,2004,,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2325,BICIA n° 483 à 609,,"SEPTEMBRE, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2326,BICIA n° 610 à 660,,"OCTOBRE, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2327,BICIA n° 661 à 700,,"NOVEMBRE, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2328,BICIA n° 701 à 763,,"DECEMBRE, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2329,BICIA n° 764 à 804,,"DECEMBRE, 2004",,BICIA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2330,BCB n° 001 à 059,,"JANVIER, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2331,BCB n° 060 à 126,,"FEVRIER, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2332,BCB n° 127 à 168,,"MARS, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2333,BCB n° 169 à 204,,"AVRIL, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2334,BCB n° 205 à 255,,"MAI, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2335,BCB n° 256 à 322,,"JUIN, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2336,BCB n° 323 à 342,,"JUIN, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2337,BCB n° 343 à 377,,"JUILLET, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2338,BCB n° 378 à 441,,"AOUT, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2339,BCB n° 442 à 474,,"SEPTEMBRE, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2340,BCB n° 475 à 512,,"OCTOBRE-NOVEMBRE, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2341,BCB n° 513 à 530,,"DECEMBRE, 2004",,BCB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2342,BOA n° 001 à 113,,"JANVIER-FEVRIER, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2343,BOA n° 114 à 136,,"MARS, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2344,BOA n° 137 à 172,,"AVRIL, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2345,BOA n° 173 à 180,,"MAI, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2346,BOA n° 181 à 326,,"JUIN, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2347,BOA n° 327 à 442,,"JUIN, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2348,BOA n° 443 à 507,,"JUILLET, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2349,BOA n° 508 à 637,,"AOUT-SEPTEMBRE, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2350,BOA n° 638 à 735,,"OCTOBRE, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2351,BOA n° 736 à 789,,"NOVEMBRE, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2352,BOA n° 790 à 831,,"DECEMBRE, 2004",,BOA,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2353,ECOBANK n° 001 à 058,,"JANVIER, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2354,ECOBANK n° 059 à 106,,"FEVRIER, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2355,ECOBANK n° 107 à 167,,"MARS, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2356,ECOBANK n° 168 à 245,,"AVRIL, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2357,ECOBANK n° 246 à 310,,"MAI, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2358,ECOBANK n° 311 à 320,,"MAI, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2359,ECOBANK n° 321 à 368,,"JUIN, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2360,ECOBANK n° 369 à 432,,"JUILLET, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2361,ECOBANK n° 433 à 530,,"AOUT-SEPTEMBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2362,ECOBANK n° 531 à 569,,"OCTOBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2363,ECOBANK n° 570 à 630,,"NOVEMBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2364,ECOBANK n° 631 à 695,,"DECEMBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2365,ECOBANK (cotonou) n° 001 à 043,,"JANVIER-JUILLET, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2366,ECOBANK (cotonou) n° 044 à 062,,"AOUT-SEPTEMBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2367,ECOBANK (cotonou) n° 063 à 116,,"OCTOBRE-DECEMBRE, 2004",,ECOBANK,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2368,SGBB n° 001 à 042,,"JANVIER-FEVRIER, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2369,SGBB n° 043 à 103,,"MARS-MAI, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2370,SGBB n° 104 à 145,,"JUIN-AOUT, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2371,SGBB n° 146 à 187,,"SEPTEMBRE, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2372,SGBB n° 188 à 209,,"OCTOBRE, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2373,SGBB n° 210 à 234,,"NOVEMBRE, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2374,SGBB n° 235 à 258,,"NOVEMBRE, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2375,SGBB n° 259 à 280,,"DECEMBRE, 2004",,SGBB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2376,INVENTAIRE n° 001 à 130,,"JANVIER-MAI, 2004",,INVENTAIRE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2377,INVENTAIRE n° 131 à 249,,"JANVIER, 2004",,INVENTAIRE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2378,INVENTAIRE n° 250 à 350,,"JANVIER, 2004",,INVENTAIRE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2379,INVENTAIRE n° 351 à 440,,"JANVIER-DECEMBRE, 2004",,INVENTAIRE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2380,INVENTAIRE n° 441 à 516,,"DECEMBRE, 2004",,INVENTAIRE,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2381,BACB n° 001 à 026,,"MAI-NOVEMBRE, 2004",,BACB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2382,BACB n° 027 à 047,,"NOVEMBRE, 2004",,BACB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2383,BACB n° 048 à 061,,"DECEMBRE, 2004",,BACB,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2384,BSIC n° 001 à 003,,"AVRIL-DECEMBRE, 2004",,BSIC,(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2385,ETAT DE SALAIRE,,"JANVIER-AVRIL, 2003",,"SALAIRE, SONABHY",(ETAT),,,,,,,,,,,,,,,,,,,,,,,,
2386,ETAT DE SALAIRE,,"MAI-SEPTEMBRE, 2003",,"SALAIRE, SONABHY",(ETAT),,,,,,,,,,,,,,,,,,,,,,,,
2387,ETAT DE SALAIRE,,"OCTOBRE-DECEMBRE, 2003",,"SALAIRE, SONABHY",(ETAT),,,,,,,,,,,,,,,,,,,,,,,,
2388,COURRIER DEPART DU SERVICE MATERIEL SEPTEMBRE 2003,,"SEPTEMBRE, DECEMBRE, 2003-2004",,"COURRIER DEÄRT, SONABHY, MATERIEL",(CORRESPONDANCE),,,,,,,,,,,,,,,,,,,,,,,,
2389,VIREMENT AIDE A L'EQUIPEMENT 2003-2004,,2003-2004,,"VIREMENT, AIDE A L'EQUIPEMENT, SONABHY, PRET",(ORDRE DE VIREMENT),,,,,,,,,,,,,,,,,,,,,,,,
2390,VIREMENT DES SALAIRES SONABHY JUILLET-DECEMBRE 2004,,2004-2005,,"VIREMENT, SALAIRE, RESSOURCE HUMAINE, SONABHY",,,,,,,,,,,,,,,,,,,,,,,,,
2391,ORDRE DE PAIEMENT DES JOURNALIERS ET CONTRACTUELS,,2004-2005,,"PAIEMENT, JOURNALIER, CONTRACTUEL, SONABHY",(ORDRE DE PAIEMENT),,,,,,,,,,,,,,,,,,,,,,,,
2392,CREDITS SONABHY : AIDE A L'EQUIPEMENT AVANCE SUR,,2003-2004,,"SONABHY, CREDIT, SONAR, SND, SALAIRE, EQUIPEMENT",(FORMULAIRE),,,,,,,,,,,,,,,,,,,,,,,,
2393,BULLETINS DE SALAIRE DE DECEMBRE 2004 - FEVRIER 2005,,"DECEMBRE-FEVRIER, 2004-2005",,"SALAIRE, RESSOURCE HUMAINE, SONABHY",(BULLETIN),,,,,,,,,,,,,,,,,,,,,,,,
2394,FICHES D'AUTORISATION D'ABSENCE ET DE REPRISE DE,,"DECEMBRE-SEPTEMBRE, 2004-2005",,"RESSOURCE HUMAINE, CONGE, AUTORISATION D'ABSENCE,","(FICHE, FORMULAIRE)",,,,,,,,,,,,,,,,,,,,,,,,
2395,NOTES DE SERVICE CONCERNANT LES RESSOURCES HUMAINES,,2004-2005,,"RESSOURCE HUMAINE, INFORMATION, SONABHY",(NOTE DE SERVICE),,,,,,,,,,,,,,,,,,,,,,,,
2396,ORDRES DE MISSION DE AOUT 2004 A JUIN 2005,,"AOUT-JUIN, 2004-2005",,"MISSION, TRAVAIL, FORMATION, SONABHY",(ORDRE DE MISSION),,,,,,,,,,,,,,,,,,,,,,,,
2397,COURRIER DEPART DU SERVICE DES RESSOURCES HUMAINES,,"JANVIER-JUILLET , 2005",,"COURRIER, RESSOURCE HUMAINE, SONABHY",(CORRESPONDANCE),,,,,,,,,,,,,,,,,,,,,,,,
2398,COURRIER ARRIVEE DE L'EXTERNE A LA SONABHY 2004,,"JANVIER-DECEMBRE, 2004",,"COURRIER ARRIVEE, RESSOURCE HUMAINE, SONABHY",(CORRESPONDANCE),,,,,,,,,,,,,,,,,,,,,,,,
2399,COURRIER ARRIVEE DE L'EXTERNE A LA SONABHY JANVIER,,"JANVIER-JUIN, 2005",,"COURRIER ARRIVEE, RESSOURCE HUMAINE, SONABHY",(CORRESPONDANCE),,,,,,,,,,,,,,,,,,,,,,,,
2400,DEMANDES DE STAGE ADRESSEES A LA SONABHY OCTOBRE,,"OCTOBRE-AOUT, 2004-2005",,"STAGE, SONABHY, FORMATION",(CORRESPONDANCE),,,,,,,,,,,,,,,,,,,,,,,,
2401,OPERATIONS DIVERSES,N°1-174,"JANVIER, 2004",,"OPERATIONS DIVERSES, SONABHY",(PIECES COMPTABLES),,,,,,,,,,,,,,,,,,,,,,,,
2402,OPERATIONS DIVERSES,N°175-340,"FEVRIER, 2004",,"OPERATIONS DIVERSES, SONABHY",(PIECES COMPTABLES),,,,,,,,,,,,,,,,,,,,,,,,
2403,OPERATIONS DIVERSES,N°341-408,"MARS, 2004",,"OPERATIONS DIVERSES, SONABHY",(PIECES COMPTABLES),,,,,,,,,,,,,,,,,,,,,,,,
2404,OPERATIONS DIVERSES,N°409-545,"MARS, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2405,OPERATIONS DIVERSES,N°546-710,"MARS, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2406,OPERATIONS DIVERSES,N°711-850,"MARS, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2407,OPERATIONS DIVERSES,N°851-960,"AVRIL, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2408,OPERATIONS DIVERSES,N°961-1082,"AVRIL, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2409,OPERATIONS DIVERSES,N°1083-1239,"MAI, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2410,OPERATIONS DIVERSES,N°1240-1387,"MAI, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2411,OPERATIONS DIVERSES,N°1388-1530,"JUIN , 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2412,OPERATIONS DIVERSES,N°1531-1670,"JUIN, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2413,OPERATIONS DIVERSES,N°1671-1778,"JUIN, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2414,OPERATIONS DIVERSES,N°1779-1890,"JUILLET, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2415,OPERATIONS DIVERSES,N°1981-2037,"JUILLET, 2005",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2416,OPERATIONS DIVERSES,N°2038-2120,"AOUT, 2005",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2417,OPERATIONS DIVERSES,N°2121-2291,"AOUT, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
2418,OPERATIONS DIVERSES,N°2292-2471,"SEPTEMBRE, 2004",,"OPERATION DIVERSE, SONABHY",(PIECE COMPTABLE),,,,,,,,,,,,,,,,,,,,,,,,
