date_versement,date_enregistrement,provenance,cote,titre,contenu,analyse,dates_extremes,annee,duree_utilite,sort_final,initial,niveau_description,importance_materielle,ged
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0254/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 2009 A MARS 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 2009 - MARS 2009,2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0255/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2009 A MAI 2009,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2009 - MAI 2009,2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0256/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MAI 2009 A JUILLET 2009,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MAI 2009 - JUILLET 2009,2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0257/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUILLET 2009 A OCTOBRE 2009,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUILLET 2009 - OCCTOBRE 2009,2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0258/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2009 A AVRIL 2010,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2009 - AVRIL 2010,2009; 2010, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0259/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 2010 A OCTOBRE 2010,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 2010 - OCTOBRE 2010,2010, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0260/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 1994 A MAI 1996,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 1994 - MAI 1996,1994; 1995; 1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0261/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 1997 A AVRIL 2012,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 1997 - AVRIL 2012,1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0262/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 1997 A FEVRIER 2010,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 1997 - FEVRIER 2010,1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0263/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2001 A NOVEMBRE 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2001 - NOVEMBRE 2007,2001; 2002; 2003; 2004; 2005; 2006; 2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0264/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AOUT 2001 A FEVRIER 2002,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AOUT 2001 - FEVRIER 2002,2001; 2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0265/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE DECEMBRE 2010 A JANVIER 2012,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, DECEMBRE 2010 - JANVIER 2012,2010; 2011; 2012, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0266/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2010 A JUILLET 2011,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2010 - JUILLET 2011,2010; 2011, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0267/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2010 A DECEMBRE 2011,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2010 - DECEMBRE 2011,2010; 2011, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0268/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE AVRIL 2012 A JUIN 2015,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 2012 - JUIN 2015,2012; 2013; 2014; 2015, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0269/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 1983 A AOUT 1985,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 1983 - AOUT 1985,1983; 1984; 1985, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0270/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 1981 A JUILLET 1982,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 1981 - JUILLET 1982,1981; 1982, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0271/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART  DE 1984,ENREGISTREMENT; COURRIER DEPART; SEBHY, CAHIER, 1984,1984, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0272/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE 1984,ENREGISTREMENT; COURRIER DEPART; SEBHY, CAHIER, 1984,1984, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0273/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE 1985,ENREGISTREMENT; COURRIER DEPART; SEBHY, REGISTRE, 1985,1985, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0274/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE 1985,ENREGISTREMENT; COURRIER DEPART; SEBHY, CAHIER, 1985,1985, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0275/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE AVRIL 1987 A JUILLET 1996,ENREGISTREMENT; COURRIER DEPART; SEBHY, REGISTRE, AVRIL 1987 - JUILLET 1996,1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0276/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE 1984,ENREGISTREMENT; COURRIER DEPART, REGISTRE, 1984,1984, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0277/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE AVRIL 1988 A DECEMBRE 1988,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, AVRIL 1988 - DECEMBRE 1988,1988, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0278/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE MAI 1994 A JUIN 1994,ENREGISTREMENT; COURRIER DEPART, REGISTRE, MAI 1994 - JUIN 1994,1994, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0279/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 1989 A DECEMBRE 1991,ENREGISTREMENT; COURRIER DEPART, REGISTRE, FEVRIER 1989 - DECEMBRE 1991,1989; 1990; 1991, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0280/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DE FICHE DE SUIVI BUDGETAIRE DE 1990,ENREGISTREMENT; ACHATS CARBURANT; ASSURANCE; ENTRETIE ET REPARATION, REGISTRE, 1990,1990, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0281/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JUILLET 1988 A DECEMBRE 1999,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JUILLET 1988 - DECEMBRE 1999,1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0282/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JANVIER 1992 A JUILLET 1994,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 1992 - JUILLET 1994,1992; 1993; 1994, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0283/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE MARS 1992,ENREGISTREMENT; COURRIER DEPART, REGISTRE, MARS 1992,1992, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0284/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JUILLET 1984 A DECEMBRE 1996,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JUILLET 1984 - DECEMBRE 1996,1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0285/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE OCTOBRE 1995 A OCTOBRE 2009,ENREGISTREMENT; COURRIER DEPART, REGISTRE, OCTOBRE 1995 -  OCTOBRE 2009,1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0286/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DE DOCUMENT DE PRODUITS D'ENTRETIENTS DE 1996,ENREGISTREMENT; PRODUITS D'ENTRETIENTS; FICHE DE STOCK, REGISTRE, 1996,1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0287/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU DOCUMENT DE DOTATION DU PERSONNEL DE 1996,ENREGISTREMENT; DOTATION; PERSONNEL, REGISTRE, 1996,1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0288/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JANVIER 1997 A JANVIER 1999,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 1997 - JANVIER 1999,1997; 1998; 1999, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0289/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPPART DE AVRIL 1999 A JANVIER 2001,ENREGISTREMENT; COURRIER DEPART, REGISTRE, AVRIL 1999 - JANVIER 2001,1999; 2000; 2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0290/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPAT DE JANIER 2001 A AOUT 2002,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 2001 - AOUT 2002,2001; 2002, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0291/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE AOUT 2002 A MARS 2004,ENREGISTREMENT; COURRIER DEPART, REGISTRE, AOUT 2002 - MARS 2004,2002; 2003; 2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0292/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE MARS 2004 A MAI 2005,ENREGISTREMENT; COURRIER DEPART, REGISTRE, MARS 2004 - MAI 2005,2004; 2005, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0293/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE MAI 2005 A JUIN 2006,ENREGISTREMENT; COURRIER DEPART, REGISTRE, MAI 2005 - JUIN 2006,2005; 2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0294/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JUIN 2006 A NOVEMBRE 2007,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JUIN 2006 - NOVEMBRE 2007,2006; 2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0295/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE NOVEMBRE 2007 A JANVIER 2009,ENREGISTREMENT; COURRIER DEPART, REGISTRE, NOVEMBRE 2007 - JANVIER 2009,2007; 2008; 2009; 2010, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0296/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JANVIER 2012 A JUILLET 2015,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 2012 - JUILLET 2015,2012; 2013; 2014; 2015, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0297/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 1998 A FEVRIER 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 1998 - FEVRIER 2001,1998; 1999; 2000; 2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0298/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JANVIER 1998 A 2001,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JANVIER 1998 - 2001,1998; 1999; 2000; 2001, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0299/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2001 A OCTOBRE 2003,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2001 - OCTOBRE 2003,2001; 2002; 2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0300/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2003 A MARS 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2003 - MARS 2006,2003; 2004; 2005; 2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0301/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2003 A FEVRIER 2006,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2003 - FEVRIER 2006,2003; 2004; 2005; 2006, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0302/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE FEVRIER 2006 A OCTOBRE 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, FEVRIER 2006 - OCTOBRE 2007,2006; 2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0303/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE MARS 2006 A NOVEMBRE 2007,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, MARS 2006 - NOVEMBRE 2007,2006; 2007, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0304/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE OCTOBRE 2007 A DECEMBRE 2008,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, OCTOBRE 2007 - DECEMBRE 2008,2007; 2008, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0305/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 2007 A JANVIER 2009,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 2007 - JANVIER 2009,2007; 2008; 2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0306/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DE FOURNISSEURS ETRANGERS DE 1996,ENREGISTREMENT; FOURNISSEURS ETRANGERS, REGISTRE, 1996,1996, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0307/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JANVIER 2001 A AOUT 2009,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 2001 - AOUT 2009,2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0308/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE JANVIER 2003 A DECEMBRE 2004,ENREGISTREMENT; COURRIER DEPART, REGISTRE, JANVIER 2003 - DECEMBRE 2004,2003; 2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0309/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE DECEMBRE 2010 A JUILLET 2015,ENREGISTREMENT; COURRIER DEPART, REGISTRE, DECEMBRE 2010 - JUILLET 2015,2010; 2011; 2012; 2013; 2014; 2015, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0310/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE JUIN 1993 A SEPTEMBRE 1993,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, JUIN 1993 - SEPTEMBRE 1993,1993, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0311/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER ARRIVEE DE NOVEMBRE 1994 A OCTOBRE 2009,ENREGISTREMENT; COURRIER ARRIVEE, REGISTRE, NOVEMBRE 1994 - OCTOBRE 2009,1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0312/REC, COMMUNICATION INTERNE ET EXTERNE : ENREGISTREMENT DU COURRIER DEPART DE AVRIL 1996 A FEVRIER 2009,ENREGISTREMENT; COURRIER DEPART, REGISTRE, AVRIL 1996 - FEVRIER 2009,1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0001/RCD, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE CONSULTATION DES DOCUMENTS D'ARCHIVE DE MAI 1999 A JANVIER 2003,CONSULTATION; DOCUMENTS ARCHIVES, REGISTRE, MAI 1999 - JANVIER 2003,1999; 2000; 2001; 2002; 2003, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
 ANCIEN FONDS, 17-03-2022, ASSURER LA COMMUNICATION INTERNE ET EXTERNE, 0002/RCD, COMMUNICATION INTERNE ET EXTERNE : REGISTRE DE CONSULTATION DES DOCUMENTS D'ARCHIVES DE JANVIER 2003 A DECEMBRE 2004,CONSULTATION; DOCUMENTS ARCHIVES, REGISTRE, JANVIR 2003 - DECEMBRE 2004,2003; 2004, VALIDITE, CONSERVATION DEFINITIVE, ACI, PIECE, 01 PIECE,
